Subject,Predicate,Object,Wikipedia-URL,Unnamed: 4
Erna Wazinski,Kadernummer,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,Alma Mater,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,Herkunftsland,Deutschland,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,aktive Jahre Ende Jahr,1944,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,aktive Jahre Startjahr,1939,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,alias,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,zugehörige Band,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,assoziierter Musikkünstler,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,Plattenlabel,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,Laufzeit,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,letzter Auftritt,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,bemerkenswerter Schüler,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,Schilderer,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,erster Eindruck,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,Enddatum des aktiven Jahres,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,im Büro bestellen,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,militärischer Zweig,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,bemerkenswerte Arbeit,Plünderung,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,IMDB-ID,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,Startdatum der aktiven Jahre,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,Entwurfsauswahl,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,Entwurfsrunde,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,Entwurfsjahr,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,ehemaliges Team,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,Ruheplatzposition,Braunschweig,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,derzeitiger Rekord,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,Trainerbilanz,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,Karrierepreisgeld ($),,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,Theaterstücke,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,schießt,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,Service Nummer,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,in Rechnung gestellt,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,Nettovermögen ($),,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,nicht gezogenes Jahr,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,Debüt-Team,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,Entwurfsteam,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,akademischer Berater,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,Wurfseite,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,brutto ($),,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,Seliggesprochenes Datum,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,kanonisiertes Datum,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,seliggesprochen von,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,seliggesprochener Ort,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,heiliggesprochen von,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,kanonisierter Ort,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,verehrt in,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,Tafel,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,Draft Liga,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,potenzielle Liga,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,gewinnt bei Majors,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,gewinnt bei NWIDE,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,Interessenten-Team,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,Hauptinteresse,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,philosophischeSchule,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,es war,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,bemerkenswertIdee,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,Beschreibung der Darstellung (Bildunterschrift),,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,was für ein Draft-Team,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,was Entwurf,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,Generalgouverneur,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,Ernennung,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,assoziieren,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,Schuhnummer,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,Schüssel-Rekord,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,Dienstalter,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,Oberweite (Î¼),,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,Jahr des Weltmeistertitels,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,MBA-ID,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,ergänzende Entwurfsrunde,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,Ergänzungsentwurf Jahr,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,BNF-ID,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,LCCN-ID,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,VIAF-ID,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,ISNI-ID,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Erna Wazinski,ESPN-ID,,https://de.wikipedia.org/wiki/Erna_Wazinski,
Hans Schnitzler,Sterbeort,Berlin,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Sterbedatum,16. November 1985,https://de.wikipedia.org/wiki/Hans_Schnitzler,1985-11-16 00:00:00
Hans Schnitzler,Geburtsort,Rom,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Geburtsdatum,18. Februar 1908,https://de.wikipedia.org/wiki/Hans_Schnitzler,1908-02-18 00:00:00
Hans Schnitzler,Militäreinheit,"8. Flak-Division, 11. Flak-Division, ",https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Geburtsname,Hans-Paul von Schnitzler,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Geburtsjahr,1908,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Sterbejahr,1958,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,aktuelles Mitglied,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Todesursache,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Bildung,"Arndt-Gymnasium Dahlen, Universitäten in Bonn und Göttingen, Rechtswissenschaft",https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Nationalität,deutscher,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Beschäftigung,"kaufmännischer Angestellter, Vorgeschobener Beobachter, Funktionär der DDR-Blockpartei Demokratische Bauernpartei Deutschlands, Abgeordneter der Volkskammer",https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Elternteil,"Julius Eduard von Schnitzler, Margarethe Schnitzler geb. Gillet",https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Position,"Vorgeschobener Beobachter, Funktionär der DDR-Blockpartei Demokratische Bauernpartei Deutschlands, Abgeordneter der Volkskammer, Mitglied des Ausschusses für die Verleihung der Nationalpreise, Leutnant",https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Ruhestätte,Friedhof Baumschulenweg,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,gefasst,10. Mai 1945,https://de.wikipedia.org/wiki/Hans_Schnitzler,1945-05-10 00:00:00
Hans Schnitzler,Motiv,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Hintergrund,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Höhe (μ),,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Kind,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Genre,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Heimatort,Rom,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Höhe (cm),,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Gesamtbilanz,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,ursprünglicher Namen,Hans-Paul von Schnitzler,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,wissenschaftliche Disziplin,Rechtswissenschaft,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Land,DDR,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Urheber,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Partei,"DBD, Kommunistische Partei Deutschlands (KPD), ",https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Residenz,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Ehepartner,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Institution,Volkskammer der DDR,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Verwandter,"Julius Eduard von Schnitzler, Margarethe Schnitzler, Karl-Eduard von Schnitzler",https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Schlagarm,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Werfarm,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Titel,"Leutnant,  Mitglied des Ausschusses für die Verleihung der Nationalpreise",https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Schlacht,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,beeinflusst durch,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,bekannt für,"Abgeordneter der Volkskammer der DDR, Funktionär der DDR-Blockpartei Demokratische Bauernpartei Deutschlands, Mitglied des Ausschusses für die Verleihung der Nationalpreise",https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Karrierestation,"Wehrmacht, Berliner Spedition, Volkskammer der DDR",https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Staatsangehörigkeit,deutscher,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Arbeitgeber,"Colonia Versicherung, Wehrmacht Volkskammer der DDR",https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,service militaire,"VB, vorgeschobener Beobachter, Leutnant",https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Amt,"Abgeordneter der Volkskammer der DDR, Funktionär der DDR-Blockpartei Demokratische Bauernpartei Deutschlands, Mitglied des Ausschusses für die Verleihung der Nationalpreise",https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,schule,Arndt-Gymnasium Dahlem,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Militärkommando,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Auszeichnung,"Vaterländischer Verdienstorden, Ernst-Moritz-Arndt-Medaille, Medaille für Kämpfer gegen den Faschismis 1933-1945, Ehrennadel der Gesellschaft für Deutsch-Sowjetische Freundschaft in Gold, Erinnerungsmedaille 20. Jahrestag der Bodenreform – demokratische Bodenreform 1965",https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Vorgänger,Berthold Rose,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Religion,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Nachfolger,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Diözese,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Gouverneur,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Beruf,"kaufmännischer Angestellter, Vorgeschobener Beobachter, Funktionär der DDR-Blockpartei Demokratische Bauernpartei Deutschlands, Abgeordneter der Volkskammer",https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Pseudonym,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Anzahl,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Gewicht (g),,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Instrument,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Team,Zehlendorfer Wespen,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Gymnasium,Arndt-Gymnasium Dahlem,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Doktorvater,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Vater,Julius Eduard von Schnitzler,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Clubmanager,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Gewicht (kg),,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Beziehung,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Bewegung,"Kommunist, Kommunistische Partei Deutschlands, Demokratische Bauernpartei Deutschlands, Antifaschismus",https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,beeinflusst,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Ausbildung,"Arndt-Gymnasium Dahlem, Universität Bonn, Universität Göttingen",https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Unterschrift,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Feld,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Region,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Rennen,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,andere Partei,KPD,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Rennpferd,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Liga,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,College,Universtitäten in Bonn und Göttingen,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Ehrungen,"Vaterländischer Verdienstorden, Ernst-Moritz-Arndt-Medaille, Medaille für Kämpfer gegen den Faschismis 1933-1945, Ehrennadel der Gesellschaft für Deutsch-Sowjetische Freundschaft in Gold, Erinnerungsmedaille 20. Jahrestag der Bodenreform – demokratische Bodenreform 1965",https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Augenfarbe,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Haarfarbe,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Turnierrekord,Deutscher Vizemeister,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,(politisches) Amt,"Funktionär der DDR-Blockpartei Demokratische Bauernpartei Deutschlands, Abgeordneter der Volkskammer der DDR",https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Trainer,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Doktorand,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Gehalt ($),,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Block,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,schmettern,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,BBR,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Verein,Zehlendorfer Wespen,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Nationalmannschaft,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Portfolio,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Disziplin,Hockey,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,aktueller Partner,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,militärischer Rang,Leutnant,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Vizepräsident,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Mutter,Margarethe von Schnitzler geb. Gillet,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Veranstaltung,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,beste Platzierung im Ranglistenturnier,Deutscher Vizemeister,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Century Breaks,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Höchstes Break,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Sportnation,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,höchster Ranglistenplatz,Deutscher Vizemeister,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Sprache,deutscher,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Standort,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Premierminister,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Universität,Bonn und Göttingen,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,ehemaliger Partner,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Entwurf,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Präsident,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Motto,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Status,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Choreograph,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Ex-Trainer,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,ehemaliger Choreograph,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Ruhmeshalle,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Siege,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,erstes Rennen,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,letztes Rennen,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,gewonnene Title,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,schnellste Runde,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Podestplätze,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Pole,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Rennen,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Sonstige Siege,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Siege in Ranglistenturnieren,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Partner,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Gesamtzeit welche die Person im Weltraum verbracht hat (s),,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Mission,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Auswahl,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Gesamtzeit welche die Person im Weltraum verbracht hat (m),,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Siege in Europa,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,bild,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,bedeutender Schrein,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Wertung,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Strafantrag,Militärspionage,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Strafe,Kriegsgefangenschaft,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,alternativer Name,Hans-Paul von Schnitzler,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,bedeutendes Projekt,"Mitglied der DBD-Fraktion im Rechtsausschuss, Sabotageakt",https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Monarch,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Ausschuss,Rechtsausschuss,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Leutnant,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Agentur,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,aktive Jahre,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Anzahl der Filme,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Ort der Bestattung,Friedhof Baumschulenweg,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,erster Sieg,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,letzter Sieg,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,bedeutendes Gebäude,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Leiche entdeckt,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Sport,Hockey,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Hüftumfang (μ),,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Taillenumfang (μ),,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Stellvertreter,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Gemeinsame Normdatei,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Treue,"Wehrmacht, DBD, KPD, DDR",https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Service Ende Jahr,"1965, 1944",https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Dienststartjahr,"1942, 1949",https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Kadernummer,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Alma Mater,"Bonn, Göttingen",https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,Herkunftsland,Deutschland,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,aktive Jahre Ende Jahr,"1965, 1944",https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,aktive Jahre Startjahr,"1942, 1949",https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,alias,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,zugehörige Band,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
Hans Schnitzler,assoziierter Musikkünstler,,https://de.wikipedia.org/wiki/Hans_Schnitzler,
